company,period,product,parent_product,geography,user_class,user_segment,revenue,users,arpu,impressions,clicks,ctr,cpc,cpm,rpm,revenue_per_click,revenue_per_impression
Alphabet,2025-Q2,Network,Advertising,EU,advertiser,enterprise_advertiser,1011.1750000000001,10611794.780836854,,8025198412.698415,361133928.57142866,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q2,Network,Advertising,EU,advertiser,smb_advertiser,643.4749999999999,17760892.798698626,,13132142857.142855,459624999.99999994,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q2,Network,Advertising,EU,advertiser,agency_advertiser,183.85000000000002,2600200.3210976403,,2298125000.0000005,91925000.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q2,Network,Advertising,APAC,advertiser,enterprise_advertiser,808.9400000000002,13206034.782452328,,6420158730.158731,288907142.8571429,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q2,Network,Advertising,APAC,advertiser,smb_advertiser,514.7800000000001,13213496.217442349,,10505714285.714287,367700000.00000006,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q2,Network,Advertising,APAC,advertiser,agency_advertiser,147.08,3424475.6921078167,,1838500000.0,73540000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q2,Network,Advertising,LATAM,advertiser,enterprise_advertiser,323.5760000000001,4044790.0948678222,,2568063492.063493,115562857.14285716,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q2,Network,Advertising,LATAM,advertiser,smb_advertiser,205.912,5165278.216366082,,4202285714.2857137,147080000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q2,Network,Advertising,LATAM,advertiser,agency_advertiser,58.83200000000001,927188.8496214887,,735400000.0000001,29416000.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q2,Network,Advertising,ROW,advertiser,enterprise_advertiser,283.1290000000001,2614518.712121004,,2247055555.5555563,101117500.00000003,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q2,Network,Advertising,ROW,advertiser,smb_advertiser,180.17300000000003,3820995.984624625,,3677000000.0000005,128695000.00000003,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q2,Network,Advertising,ROW,advertiser,agency_advertiser,51.47800000000001,705649.2786690942,,643475000.0000001,25739000.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q2,Cloud,Cloud,US,customer,enterprise,4495.92,8991.84,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,US,customer,midmarket,1873.3000000000002,3746.6000000000004,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,US,customer,smb,1123.98,2247.96,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,EU,customer,enterprise,1634.88,3269.76,499999.99999999994,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,EU,customer,midmarket,681.2,1362.4,499999.99999999994,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,EU,customer,smb,408.72,817.44,499999.99999999994,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,APAC,customer,enterprise,1471.3919999999998,2942.7839999999997,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,APAC,customer,midmarket,613.0799999999999,1226.1599999999999,499999.99999999994,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,APAC,customer,smb,367.84799999999996,735.6959999999999,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,LATAM,customer,enterprise,245.23199999999997,490.46399999999994,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,LATAM,customer,midmarket,102.17999999999999,204.35999999999999,500000.00000000006,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,LATAM,customer,smb,61.30799999999999,122.61599999999999,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,ROW,customer,enterprise,326.976,653.952,500000.0,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,ROW,customer,midmarket,136.24,272.48,499999.99999999994,,,,,,,,
Alphabet,2025-Q2,Cloud,Cloud,ROW,customer,smb,81.744,163.488,500000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,US,consumer,paying_consumer,2450.0,122500.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,US,consumer,streaming_consumer,700.0,35000.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,US,consumer,free_consumer,70.0,3500.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,EU,consumer,paying_consumer,1225.0,61250.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,EU,consumer,streaming_consumer,350.0,17500.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,EU,consumer,free_consumer,35.0,1750.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,APAC,consumer,paying_consumer,735.0,36750.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,APAC,consumer,streaming_consumer,210.0,10500.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,APAC,consumer,free_consumer,21.0,1050.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,LATAM,consumer,paying_consumer,244.99999999999997,12249.999999999998,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,LATAM,consumer,streaming_consumer,70.0,3500.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,LATAM,consumer,free_consumer,7.0,350.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,ROW,consumer,paying_consumer,244.99999999999997,12249.999999999998,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,ROW,consumer,streaming_consumer,70.0,3500.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Subscriptions,Subscriptions_Devices,ROW,consumer,free_consumer,7.0,350.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,US,consumer,paying_consumer,1235.682,61784.1,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,US,consumer,streaming_consumer,353.052,17652.600000000002,19999.999999999996,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,US,consumer,free_consumer,35.3052,1765.26,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,EU,consumer,paying_consumer,823.788,41189.4,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,EU,consumer,streaming_consumer,235.36800000000005,11768.400000000003,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,EU,consumer,free_consumer,23.536800000000003,1176.8400000000001,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,APAC,consumer,paying_consumer,588.42,29420.999999999996,20000.000000000004,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,APAC,consumer,streaming_consumer,168.12,8406.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,APAC,consumer,free_consumer,16.812,840.6,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,LATAM,consumer,paying_consumer,147.105,7355.249999999999,20000.000000000004,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,LATAM,consumer,streaming_consumer,42.03,2101.5,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,LATAM,consumer,free_consumer,4.203,210.15,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,ROW,consumer,paying_consumer,147.105,7355.249999999999,20000.000000000004,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,ROW,consumer,streaming_consumer,42.03,2101.5,20000.0,,,,,,,,
Alphabet,2025-Q2,Devices,Subscriptions_Devices,ROW,consumer,free_consumer,4.203,210.15,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,US,consumer,paying_consumer,109.61999999999999,5480.999999999999,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,US,consumer,streaming_consumer,31.32,1566.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,US,consumer,free_consumer,3.132,156.6,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,EU,consumer,paying_consumer,36.54,1827.0,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,EU,consumer,streaming_consumer,10.440000000000001,522.0000000000001,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,EU,consumer,free_consumer,1.044,52.2,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,APAC,consumer,paying_consumer,27.404999999999998,1370.2499999999998,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,APAC,consumer,streaming_consumer,7.83,391.5,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,APAC,consumer,free_consumer,0.783,39.15,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,LATAM,consumer,paying_consumer,5.481,274.05,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,LATAM,consumer,streaming_consumer,1.566,78.3,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,LATAM,consumer,free_consumer,0.15660000000000002,7.830000000000001,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,ROW,consumer,paying_consumer,3.6539999999999995,182.69999999999996,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,ROW,consumer,streaming_consumer,1.044,52.2,20000.0,,,,,,,,
Alphabet,2025-Q2,Other,Other,ROW,consumer,free_consumer,0.10439999999999999,5.22,20000.0,,,,,,,,
Alphabet,2025-Q3,Search,Advertising,US,advertiser,enterprise_advertiser,14995.2,180378322.2291933,,119009523809.52382,5355428571.428572,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q3,Search,Advertising,US,advertiser,smb_advertiser,9542.4,179479531.6117197,,194742857142.85712,6816000000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q3,Search,Advertising,US,advertiser,agency_advertiser,2726.4,62761712.23896682,,34080000000.0,1363200000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Search,Advertising,EU,advertiser,enterprise_advertiser,6872.8,92417325.42255986,,54546031746.03175,2454571428.571429,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,Search,Advertising,EU,advertiser,smb_advertiser,4373.599999999999,132889828.42109531,,89257142857.14284,3123999999.9999995,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q3,Search,Advertising,EU,advertiser,agency_advertiser,1249.6000000000001,18652988.525283534,,15620000000.000002,624800000.0000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Search,Advertising,APAC,advertiser,enterprise_advertiser,5623.200000000001,75505376.63237894,,44628571428.57144,2008285714.2857149,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,Search,Advertising,APAC,advertiser,smb_advertiser,3578.3999999999996,65751639.64224828,,73028571428.57143,2556000000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2025-Q3,Search,Advertising,APAC,advertiser,agency_advertiser,1022.4000000000001,21312461.73951886,,12780000000.000002,511200000.00000006,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Search,Advertising,LATAM,advertiser,enterprise_advertiser,1562.0000000000002,27238767.160980366,,12396825396.8254,557857142.8571429,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q3,Search,Advertising,LATAM,advertiser,smb_advertiser,993.9999999999999,30514847.59677907,,20285714285.714283,710000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q3,Search,Advertising,LATAM,advertiser,agency_advertiser,284.0,3769740.5644375286,,3550000000.0,142000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Search,Advertising,ROW,advertiser,enterprise_advertiser,2186.8000000000006,25082932.81433723,,17355555555.55556,781000000.0000002,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q3,Search,Advertising,ROW,advertiser,smb_advertiser,1391.6000000000001,40655946.60947817,,28400000000.000004,994000000.0000002,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q3,Search,Advertising,ROW,advertiser,agency_advertiser,397.6000000000001,6381008.136936681,,4970000000.000001,198800000.00000003,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,YouTube_Ads,Advertising,US,advertiser,enterprise_advertiser,2524.5,26316710.306841105,,20035714285.714287,901607142.8571429,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q3,YouTube_Ads,Advertising,US,advertiser,smb_advertiser,1606.5,33420694.48381393,,32785714285.714283,1147500000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q3,YouTube_Ads,Advertising,US,advertiser,agency_advertiser,459.0,6971255.2425437495,,5737500000.0,229500000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,YouTube_Ads,Advertising,EU,advertiser,enterprise_advertiser,1122.0,18660154.279971305,,8904761904.761906,400714285.71428573,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q3,YouTube_Ads,Advertising,EU,advertiser,smb_advertiser,714.0,20458823.716494177,,14571428571.428572,510000000.00000006,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q3,YouTube_Ads,Advertising,EU,advertiser,agency_advertiser,204.0,3239374.4349786323,,2550000000.0,102000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,YouTube_Ads,Advertising,APAC,advertiser,enterprise_advertiser,1234.2,11063769.437056355,,9795238095.238096,440785714.2857143,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q3,YouTube_Ads,Advertising,APAC,advertiser,smb_advertiser,785.4,14580931.874617906,,16028571428.571426,561000000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q3,YouTube_Ads,Advertising,APAC,advertiser,agency_advertiser,224.4,4869758.260959716,,2805000000.0,112200000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,YouTube_Ads,Advertising,LATAM,advertiser,enterprise_advertiser,336.6,3543603.79416859,,2671428571.4285717,120214285.71428572,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q3,YouTube_Ads,Advertising,LATAM,advertiser,smb_advertiser,214.2,6730935.135201755,,4371428571.428571,153000000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q3,YouTube_Ads,Advertising,LATAM,advertiser,agency_advertiser,61.2,1165629.3416628037,,765000000.0,30600000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,YouTube_Ads,Advertising,ROW,advertiser,enterprise_advertiser,392.7000000000001,3688638.233807314,,3116666666.666668,140250000.00000006,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,YouTube_Ads,Advertising,ROW,advertiser,smb_advertiser,249.90000000000003,6651797.197196371,,5100000000.0,178500000.00000003,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q3,YouTube_Ads,Advertising,ROW,advertiser,agency_advertiser,71.40000000000002,1440743.41970169,,892500000.0000001,35700000.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Network,Advertising,US,advertiser,enterprise_advertiser,1584.0000000000002,17846071.530375853,,12571428571.428576,565714285.7142859,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,Network,Advertising,US,advertiser,smb_advertiser,1007.9999999999999,24380524.37009659,,20571428571.42857,720000000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2025-Q3,Network,Advertising,US,advertiser,agency_advertiser,288.0,5731799.448457285,,3600000000.0,144000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Network,Advertising,EU,advertiser,enterprise_advertiser,990.0000000000001,17367836.161732174,,7857142857.142859,353571428.57142866,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,Network,Advertising,EU,advertiser,smb_advertiser,630.0,14240775.09612672,,12857142857.142857,450000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q3,Network,Advertising,EU,advertiser,agency_advertiser,180.0,3777987.731503549,,2250000000.0,90000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Network,Advertising,APAC,advertiser,enterprise_advertiser,792.0000000000001,12770336.744048985,,6285714285.714288,282857142.8571429,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,Network,Advertising,APAC,advertiser,smb_advertiser,503.99999999999994,12395936.215950718,,10285714285.714285,360000000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2025-Q3,Network,Advertising,APAC,advertiser,agency_advertiser,144.0,2581274.6646606266,,1800000000.0,72000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Network,Advertising,LATAM,advertiser,enterprise_advertiser,316.8,3234953.1591269714,,2514285714.2857146,113142857.14285715,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,Network,Advertising,LATAM,advertiser,smb_advertiser,201.6,4380348.689193742,,4114285714.2857137,144000000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2025-Q3,Network,Advertising,LATAM,advertiser,agency_advertiser,57.6,834416.101676939,,720000000.0,28800000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Network,Advertising,ROW,advertiser,enterprise_advertiser,277.20000000000005,3659230.525584702,,2200000000.000001,99000000.00000003,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q3,Network,Advertising,ROW,advertiser,smb_advertiser,176.4,4145192.065095529,,3600000000.0,126000000.00000001,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q3,Network,Advertising,ROW,advertiser,agency_advertiser,50.400000000000006,883143.8473713656,,630000000.0000001,25200000.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q3,Cloud,Cloud,US,customer,enterprise,5115.0,10230.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,US,customer,midmarket,2131.25,4262.5,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,US,customer,smb,1278.75,2557.5,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,EU,customer,enterprise,1860.0,3720.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,EU,customer,midmarket,775.0,1550.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,EU,customer,smb,465.0,930.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,APAC,customer,enterprise,1674.0,3348.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,APAC,customer,midmarket,697.5,1395.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,APAC,customer,smb,418.5,837.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,LATAM,customer,enterprise,279.0,558.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,LATAM,customer,midmarket,116.25,232.5,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,LATAM,customer,smb,69.75,139.5,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,ROW,customer,enterprise,372.0,744.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,ROW,customer,midmarket,155.0,310.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Cloud,Cloud,ROW,customer,smb,93.0,186.0,500000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,US,consumer,paying_consumer,2625.0,131250.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,US,consumer,streaming_consumer,750.0,37500.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,US,consumer,free_consumer,75.0,3750.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,EU,consumer,paying_consumer,1312.5,65625.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,EU,consumer,streaming_consumer,375.0,18750.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,EU,consumer,free_consumer,37.5,1875.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,APAC,consumer,paying_consumer,787.5,39375.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,APAC,consumer,streaming_consumer,225.0,11250.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,APAC,consumer,free_consumer,22.5,1125.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,LATAM,consumer,paying_consumer,262.5,13125.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,LATAM,consumer,streaming_consumer,75.0,3750.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,LATAM,consumer,free_consumer,7.5,375.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,ROW,consumer,paying_consumer,262.5,13125.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,ROW,consumer,streaming_consumer,75.0,3750.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Subscriptions,Subscriptions_Devices,ROW,consumer,free_consumer,7.5,375.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,US,consumer,paying_consumer,1117.1999999999998,55859.99999999999,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,US,consumer,streaming_consumer,319.20000000000005,15960.000000000002,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,US,consumer,free_consumer,31.92,1596.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,EU,consumer,paying_consumer,744.8,37240.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,EU,consumer,streaming_consumer,212.8,10640.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,EU,consumer,free_consumer,21.28,1064.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,APAC,consumer,paying_consumer,532.0,26600.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,APAC,consumer,streaming_consumer,152.0,7600.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,APAC,consumer,free_consumer,15.200000000000001,760.0,20000.000000000004,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,LATAM,consumer,paying_consumer,133.0,6650.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,LATAM,consumer,streaming_consumer,38.0,1900.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,LATAM,consumer,free_consumer,3.8000000000000003,190.0,20000.000000000004,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,ROW,consumer,paying_consumer,133.0,6650.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,ROW,consumer,streaming_consumer,38.0,1900.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Devices,Subscriptions_Devices,ROW,consumer,free_consumer,3.8000000000000003,190.0,20000.000000000004,,,,,,,,
Alphabet,2025-Q3,Other,Other,US,consumer,paying_consumer,117.6,5880.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,US,consumer,streaming_consumer,33.6,1680.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,US,consumer,free_consumer,3.36,168.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,EU,consumer,paying_consumer,39.199999999999996,1959.9999999999998,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,EU,consumer,streaming_consumer,11.200000000000001,560.0,20000.000000000004,,,,,,,,
Alphabet,2025-Q3,Other,Other,EU,consumer,free_consumer,1.12,56.00000000000001,19999.999999999996,,,,,,,,
Alphabet,2025-Q3,Other,Other,APAC,consumer,paying_consumer,29.4,1470.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,APAC,consumer,streaming_consumer,8.4,420.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,APAC,consumer,free_consumer,0.84,42.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,LATAM,consumer,paying_consumer,5.88,294.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,LATAM,consumer,streaming_consumer,1.6800000000000002,84.00000000000001,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,LATAM,consumer,free_consumer,0.168,8.4,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,ROW,consumer,paying_consumer,3.92,196.0,20000.0,,,,,,,,
Alphabet,2025-Q3,Other,Other,ROW,consumer,streaming_consumer,1.12,56.00000000000001,19999.999999999996,,,,,,,,
Alphabet,2025-Q3,Other,Other,ROW,consumer,free_consumer,0.11200000000000002,5.6000000000000005,20000.0,,,,,,,,
Alphabet,2025-Q4,Search,Advertising,US,advertiser,enterprise_advertiser,15576.000000000002,143527593.74200234,,123619047619.04765,5562857142.857144,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2025-Q4,Search,Advertising,US,advertiser,smb_advertiser,9912.0,323353618.13691777,,202285714285.71426,7080000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Search,Advertising,US,advertiser,agency_advertiser,2832.0,70454812.634959,,35400000000.0,1416000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Search,Advertising,EU,advertiser,enterprise_advertiser,7139.000000000001,64037413.5814714,,56658730158.73017,2549642857.1428576,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2025-Q4,Search,Advertising,EU,advertiser,smb_advertiser,4543.0,128291788.55678043,,92714285714.2857,3245000000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2025-Q4,Search,Advertising,EU,advertiser,agency_advertiser,1298.0,17725515.729860526,,16225000000.0,649000000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2025-Q4,Search,Advertising,APAC,advertiser,enterprise_advertiser,5841.000000000001,65749492.30306916,,46357142857.14287,2086071428.571429,0.045,2.8,126.0,126.0,2.8,0.126
