company,quarter,product_segment,geography,user_segment,revenue_model,active_users,subscription_revenue_usd,ad_revenue_usd,revenue_usd,arpu,ad_impressions,ctr,ad_clicks,cpc,ecpm
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,NA,Consumer_Standard,ad_supported,4847876,89955308.94,8448400.29,98403709.23,20.3,441861940.0,0.0132,5826454.0,1.45,19.12
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,NA,Consumer_Standard,ad_supported,4811574,92604554.58,4997276.38,97601830.96,20.28,310775894.0,0.0076,2371746.0,2.11,16.08
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,NA,Consumer_Premium,subscription,2937649,146609739.6,,146609739.6,49.91,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,NA,Consumer_Premium,subscription,3224851,157441907.4,,157441907.4,48.82,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,NA,Consumer_Premium,subscription,3191815,161202640.54,,161202640.54,50.51,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,NA,Consumer_Premium,subscription,3256869,168435790.04,,168435790.04,51.72,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,NA,Consumer_Premium,subscription,3329311,161683326.62,,161683326.62,48.56,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,NA,Enterprise_SMB,subscription,110626,139278117.43,,139278117.43,1259.0,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,NA,Enterprise_SMB,subscription,105261,126368973.48,,126368973.48,1200.53,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,NA,Enterprise_SMB,subscription,106147,128254283.26,,128254283.26,1208.27,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,NA,Enterprise_SMB,subscription,110340,143901339.65,,143901339.65,1304.16,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,NA,Enterprise_SMB,subscription,103844,131497008.28,,131497008.28,1266.29,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,NA,Enterprise_Corp,subscription,9031,538270628.61,,538270628.61,59602.55,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,NA,Enterprise_Corp,subscription,9219,562381006.62,,562381006.62,61002.39,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,NA,Enterprise_Corp,subscription,9077,543972404.13,,543972404.13,59928.66,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,NA,Enterprise_Corp,subscription,9262,552324724.83,,552324724.83,59633.42,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,NA,Enterprise_Corp,subscription,9089,530864502.73,,530864502.73,58407.36,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,NA,Advertiser,advertiser,2417,,71009828.17,71009828.17,29379.32,1907840628.0,0.0164,31239399.0,2.27,37.22
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,NA,Advertiser,advertiser,2613,,82528282.34,82528282.34,31583.73,2932774781.0,0.0115,33743325.0,2.45,28.14
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,NA,Advertiser,advertiser,2437,,64599692.6,64599692.6,26507.88,1837306388.0,0.0131,24119944.0,2.68,35.16
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,NA,Advertiser,advertiser,2302,,44485324.45,44485324.45,19324.64,1507977100.0,0.0142,21476419.0,2.07,29.5
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,NA,Advertiser,advertiser,2374,,38616297.35,38616297.35,16266.34,1330678751.0,0.0173,23016482.0,1.68,29.02
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,EMEA,Consumer_Standard,ad_supported,3134385,43974571.91,2929577.8,46904149.71,14.96,334426690.0,0.0135,4526949.0,0.65,8.76
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,EMEA,Consumer_Standard,ad_supported,3105146,44672815.56,2526939.75,47199755.31,15.2,351941470.0,0.0112,3927823.0,0.64,7.18
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,EMEA,Consumer_Standard,ad_supported,3244927,48962197.08,3762490.97,52724688.05,16.25,356634215.0,0.004,1426536.0,2.64,10.55
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,EMEA,Consumer_Standard,ad_supported,3312713,45686909.78,4970768.6,50657678.38,15.29,308169163.0,0.0075,2298941.0,2.16,16.13
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,EMEA,Consumer_Standard,ad_supported,3103646,46431489.8,3227715.21,49659205.01,16.0,248094943.0,0.0165,4095719.0,0.79,13.01
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,EMEA,Consumer_Premium,subscription,6775769,236200086.48,,236200086.48,34.86,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,EMEA,Consumer_Premium,subscription,6382747,226651822.84,,226651822.84,35.51,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,EMEA,Consumer_Premium,subscription,6157834,220027227.55,,220027227.55,35.73,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,EMEA,Consumer_Premium,subscription,6725732,240699221.43,,240699221.43,35.79,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,EMEA,Consumer_Premium,subscription,6151996,217907263.31,,217907263.31,35.42,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,EMEA,Enterprise_SMB,subscription,76751,44324562.22,,44324562.22,577.51,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,EMEA,Enterprise_SMB,subscription,84546,50499447.56,,50499447.56,597.3,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,EMEA,Enterprise_SMB,subscription,83231,51660663.04,,51660663.04,620.69,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,EMEA,Enterprise_SMB,subscription,83391,50285438.6,,50285438.6,603.01,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,EMEA,Enterprise_SMB,subscription,89736,52960449.46,,52960449.46,590.18,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,EMEA,Enterprise_Corp,subscription,7990,273444503.31,,273444503.31,34223.34,,,,,
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,EMEA,Enterprise_Corp,subscription,7590,278271131.51,,278271131.51,36662.86,,,,,
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,EMEA,Enterprise_Corp,subscription,7959,270976460.63,,270976460.63,34046.55,,,,,
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,EMEA,Enterprise_Corp,subscription,8119,280775027.02,,280775027.02,34582.46,,,,,
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,EMEA,Enterprise_Corp,subscription,7802,274317559.89,,274317559.89,35159.9,,,,,
MetaVerseCorp,2025-Q2,MetaVerseCorp_Digital,EMEA,Advertiser,advertiser,1647,,16809162.21,16809162.21,10205.93,1053205652.0,0.0159,16708802.0,1.01,15.96
MetaVerseCorp,2025-Q3,MetaVerseCorp_Digital,EMEA,Advertiser,advertiser,1694,,12765256.85,12765256.85,7535.57,614600715.0,0.0125,7675609.0,1.66,20.77
MetaVerseCorp,2025-Q4,MetaVerseCorp_Digital,EMEA,Advertiser,advertiser,1621,,4939065.79,4939065.79,3046.93,375023978.0,0.0155,5815793.0,0.85,13.17
MetaVerseCorp,2026-Q1,MetaVerseCorp_Digital,EMEA,Advertiser,advertiser,1803,,20609868.32,20609868.32,11430.88,1008310583.0,0.0079,8006975.0,2.57,20.44
MetaVerseCorp,2026-Q2,MetaVerseCorp_Digital,EMEA,Advertiser,advertiser,1748,,6516734.56,6516734.56,3728.11,335395500.0,0.0155,5184589.0,1.26,19.43
AuraEnt,2025-Q2,AuraEnt_Core,NA,Consumer_Standard,ad_supported,6037783,197439731.27,15428175.68,212867906.95,35.26,728431335.0,0.01,7319048.0,2.11,21.18
AuraEnt,2025-Q3,AuraEnt_Core,NA,Consumer_Standard,ad_supported,5398668,171730685.95,8486809.8,180217495.75,33.38,358395684.0,0.0077,2774088.0,3.06,23.68
AuraEnt,2025-Q4,AuraEnt_Core,NA,Consumer_Standard,ad_supported,5564361,173646096.96,18733015.55,192379112.51,34.57,770588875.0,0.0094,7222210.0,2.59,24.31
AuraEnt,2026-Q1,AuraEnt_Core,NA,Consumer_Standard,ad_supported,5375067,177377211.0,11257689.94,188634900.94,35.09,452479499.0,0.0105,4729542.0,2.38,24.88
AuraEnt,2026-Q2,AuraEnt_Core,NA,Consumer_Standard,ad_supported,5466485,178570707.95,6492034.26,185062742.21,33.85,332243309.0,0.0104,3451274.0,1.88,19.54
AuraEnt,2025-Q2,AuraEnt_Core,NA,Consumer_Premium,subscription,5179547,236051151.31,,236051151.31,45.57,,,,,
AuraEnt,2025-Q3,AuraEnt_Core,NA,Consumer_Premium,subscription,5172060,234172260.38,,234172260.38,45.28,,,,,
AuraEnt,2025-Q4,AuraEnt_Core,NA,Consumer_Premium,subscription,5147893,230707146.53,,230707146.53,44.82,,,,,
AuraEnt,2026-Q1,AuraEnt_Core,NA,Consumer_Premium,subscription,5447303,237095081.23,,237095081.23,43.53,,,,,
AuraEnt,2026-Q2,AuraEnt_Core,NA,Consumer_Premium,subscription,5278319,247145006.17,,247145006.17,46.82,,,,,
AuraEnt,2025-Q2,AuraEnt_Core,NA,Enterprise_SMB,subscription,21595,19852444.04,,19852444.04,919.31,,,,,
AuraEnt,2025-Q3,AuraEnt_Core,NA,Enterprise_SMB,subscription,20899,18659664.39,,18659664.39,892.85,,,,,
AuraEnt,2025-Q4,AuraEnt_Core,NA,Enterprise_SMB,subscription,20728,18787460.13,,18787460.13,906.38,,,,,
AuraEnt,2026-Q1,AuraEnt_Core,NA,Enterprise_SMB,subscription,21887,19736005.74,,19736005.74,901.72,,,,,
AuraEnt,2026-Q2,AuraEnt_Core,NA,Enterprise_SMB,subscription,20222,18524181.79,,18524181.79,916.04,,,,,
AuraEnt,2025-Q2,AuraEnt_Core,NA,Enterprise_Corp,subscription,2284,72637480.08,,72637480.08,31802.75,,,,,
AuraEnt,2025-Q3,AuraEnt_Core,NA,Enterprise_Corp,subscription,2213,67509688.77,,67509688.77,30505.96,,,,,
AuraEnt,2025-Q4,AuraEnt_Core,NA,Enterprise_Corp,subscription,2167,64920802.28,,64920802.28,29958.84,,,,,
AuraEnt,2026-Q1,AuraEnt_Core,NA,Enterprise_Corp,subscription,2252,70174075.79,,70174075.79,31160.78,,,,,
AuraEnt,2026-Q2,AuraEnt_Core,NA,Enterprise_Corp,subscription,2200,63660206.2,,63660206.2,28936.46,,,,,
AuraEnt,2025-Q2,AuraEnt_Core,NA,Advertiser,advertiser,641,,6992169.45,6992169.45,10908.22,190886417.0,0.0084,1610558.0,4.34,36.63
AuraEnt,2025-Q3,AuraEnt_Core,NA,Advertiser,advertiser,614,,22763692.61,22763692.61,37074.42,870171736.0,0.0201,17460657.0,1.3,26.16
AuraEnt,2025-Q4,AuraEnt_Core,NA,Advertiser,advertiser,604,,18923223.23,18923223.23,31329.84,738323185.0,0.0136,10025766.0,1.89,25.63
AuraEnt,2026-Q1,AuraEnt_Core,NA,Advertiser,advertiser,648,,31706886.65,31706886.65,48930.38,819087746.0,0.0144,11764532.0,2.7,38.71
AuraEnt,2026-Q2,AuraEnt_Core,NA,Advertiser,advertiser,625,,26756556.04,26756556.04,42810.49,869849026.0,0.0106,9207319.0,2.91,30.76
AuraEnt,2025-Q2,AuraEnt_Core,EMEA,Consumer_Standard,ad_supported,5936164,125881773.67,5688683.14,131570456.81,22.16,697142542.0,0.0067,4683815.0,1.21,8.16
AuraEnt,2025-Q3,AuraEnt_Core,EMEA,Consumer_Standard,ad_supported,5950315,133977183.15,10910194.78,144887377.93,24.35,836030251.0,0.0042,3527007.0,3.09,13.05
AuraEnt,2025-Q4,AuraEnt_Core,EMEA,Consumer_Standard,ad_supported,5894657,135833383.29,20747653.72,156581037.01,26.56,1096019742.0,0.0098,10771646.0,1.93,18.93
AuraEnt,2026-Q1,AuraEnt_Core,EMEA,Consumer_Standard,ad_supported,6019916,133707200.26,16988626.42,150695826.68,25.03,1058481397.0,0.012,12691012.0,1.34,16.05
AuraEnt,2026-Q2,AuraEnt_Core,EMEA,Consumer_Standard,ad_supported,5762467,128974390.23,9813954.36,138788344.59,24.08,691610596.0,0.012,8289024.0,1.18,14.19
AuraEnt,2025-Q2,AuraEnt_Core,EMEA,Consumer_Premium,subscription,2124354,65898448.57,,65898448.57,31.02,,,,,
AuraEnt,2025-Q3,AuraEnt_Core,EMEA,Consumer_Premium,subscription,2144486,66468227.98,,66468227.98,30.99,,,,,
AuraEnt,2025-Q4,AuraEnt_Core,EMEA,Consumer_Premium,subscription,2195123,67957743.44,,67957743.44,30.96,,,,,
AuraEnt,2026-Q1,AuraEnt_Core,EMEA,Consumer_Premium,subscription,2224257,68804499.66,,68804499.66,30.93,,,,,
AuraEnt,2026-Q2,AuraEnt_Core,EMEA,Consumer_Premium,subscription,2128565,66781247.52,,66781247.52,31.37,,,,,
AuraEnt,2025-Q2,AuraEnt_Core,EMEA,Enterprise_SMB,subscription,45214,37655400.02,,37655400.02,832.83,,,,,
AuraEnt,2025-Q3,AuraEnt_Core,EMEA,Enterprise_SMB,subscription,45474,36082162.05,,36082162.05,793.47,,,,,
AuraEnt,2025-Q4,AuraEnt_Core,EMEA,Enterprise_SMB,subscription,44639,39224286.49,,39224286.49,878.7,,,,,
AuraEnt,2026-Q1,AuraEnt_Core,EMEA,Enterprise_SMB,subscription,44909,37662161.86,,37662161.86,838.63,,,,,
AuraEnt,2026-Q2,AuraEnt_Core,EMEA,Enterprise_SMB,subscription,45550,38982573.82,,38982573.82,855.82,,,,,
AuraEnt,2025-Q2,AuraEnt_Core,EMEA,Enterprise_Corp,subscription,16846,379349641.74,,379349641.74,22518.68,,,,,
AuraEnt,2025-Q3,AuraEnt_Core,EMEA,Enterprise_Corp,subscription,17481,397621779.92,,397621779.92,22745.94,,,,,
AuraEnt,2025-Q4,AuraEnt_Core,EMEA,Enterprise_Corp,subscription,15609,346584963.62,,346584963.62,22204.17,,,,,
AuraEnt,2026-Q1,AuraEnt_Core,EMEA,Enterprise_Corp,subscription,15139,345048434.81,,345048434.81,22792.02,,,,,
AuraEnt,2026-Q2,AuraEnt_Core,EMEA,Enterprise_Corp,subscription,16616,376914037.68,,376914037.68,22683.8,,,,,
AuraEnt,2025-Q2,AuraEnt_Core,EMEA,Advertiser,advertiser,1709,,4902573.19,4902573.19,2868.68,249367914.0,0.006,1496207.0,3.28,19.66
AuraEnt,2025-Q3,AuraEnt_Core,EMEA,Advertiser,advertiser,1680,,23065778.59,23065778.59,13729.63,928947990.0,0.0093,8677012.0,2.66,24.83
AuraEnt,2025-Q4,AuraEnt_Core,EMEA,Advertiser,advertiser,1593,,28480463.48,28480463.48,17878.51,1238281021.0,0.0103,12728217.0,2.24,23.0
AuraEnt,2026-Q1,AuraEnt_Core,EMEA,Advertiser,advertiser,1633,,16069994.97,16069994.97,9840.78,716450957.0,0.0136,9729523.0,1.65,22.43
AuraEnt,2026-Q2,AuraEnt_Core,EMEA,Advertiser,advertiser,1635,,17136611.17,17136611.17,10481.11,910069632.0,0.0162,14747466.0,1.16,18.83
AuraEnt,2025-Q2,AuraEnt_Digital,NA,Consumer_Standard,ad_supported,3614766,68130136.54,11223253.5,79353390.04,21.95,611288317.0,0.0091,5571823.0,2.01,18.36
AuraEnt,2025-Q3,AuraEnt_Digital,NA,Consumer_Standard,ad_supported,3786898,73472713.37,7782211.35,81254924.72,21.46,342828694.0,0.0098,3367908.0,2.31,22.7
AuraEnt,2025-Q4,AuraEnt_Digital,NA,Consumer_Standard,ad_supported,3584893,66245736.33,5015300.7,71261037.03,19.88,309969141.0,0.0091,2819343.0,1.78,16.18
AuraEnt,2026-Q1,AuraEnt_Digital,NA,Consumer_Standard,ad_supported,3709374,71829661.01,8813700.65,80643361.66,21.74,421708165.0,0.0111,4670580.0,1.89,20.9
AuraEnt,2026-Q2,AuraEnt_Digital,NA,Consumer_Standard,ad_supported,3732200,70964162.81,13991379.59,84955542.4,22.76,631664993.0,0.0072,4556093.0,3.07,22.15
AuraEnt,2025-Q2,AuraEnt_Digital,NA,Consumer_Premium,subscription,1942273,99850533.74,,99850533.74,51.41,,,,,
AuraEnt,2025-Q3,AuraEnt_Digital,NA,Consumer_Premium,subscription,2189088,111158817.51,,111158817.51,50.78,,,,,
AuraEnt,2025-Q4,AuraEnt_Digital,NA,Consumer_Premium,subscription,2142723,107314508.52,,107314508.52,50.08,,,,,
AuraEnt,2026-Q1,AuraEnt_Digital,NA,Consumer_Premium,subscription,2094171,102452942.46,,102452942.46,48.92,,,,,
AuraEnt,2026-Q2,AuraEnt_Digital,NA,Consumer_Premium,subscription,1932835,100824179.77,,100824179.77,52.16,,,,,
AuraEnt,2025-Q2,AuraEnt_Digital,NA,Enterprise_SMB,subscription,29214,35510920.34,,35510920.34,1215.54,,,,,
AuraEnt,2025-Q3,AuraEnt_Digital,NA,Enterprise_SMB,subscription,30496,37717452.58,,37717452.58,1236.8,,,,,
AuraEnt,2025-Q4,AuraEnt_Digital,NA,Enterprise_SMB,subscription,31080,39587501.69,,39587501.69,1273.73,,,,,
AuraEnt,2026-Q1,AuraEnt_Digital,NA,Enterprise_SMB,subscription,31020,39303759.33,,39303759.33,1267.05,,,,,
AuraEnt,2026-Q2,AuraEnt_Digital,NA,Enterprise_SMB,subscription,32350,39668876.81,,39668876.81,1226.24,,,,,
AuraEnt,2025-Q2,AuraEnt_Digital,NA,Enterprise_Corp,subscription,4791,371714088.13,,371714088.13,77585.91,,,,,
AuraEnt,2025-Q3,AuraEnt_Digital,NA,Enterprise_Corp,subscription,4385,327313208.69,,327313208.69,74643.83,,,,,
AuraEnt,2025-Q4,AuraEnt_Digital,NA,Enterprise_Corp,subscription,4827,367694553.67,,367694553.67,76174.55,,,,,
AuraEnt,2026-Q1,AuraEnt_Digital,NA,Enterprise_Corp,subscription,4642,347316594.62,,347316594.62,74820.46,,,,,
AuraEnt,2026-Q2,AuraEnt_Digital,NA,Enterprise_Corp,subscription,4550,344727786.39,,344727786.39,75764.35,,,,,
AuraEnt,2025-Q2,AuraEnt_Digital,NA,Advertiser,advertiser,3070,,191495261.3,191495261.3,62376.31,4209612251.0,0.0161,67894804.0,2.82,45.49
AuraEnt,2025-Q3,AuraEnt_Digital,NA,Advertiser,advertiser,2886,,21137175.35,21137175.35,7324.04,747424871.0,0.0163,12190208.0,1.73,28.28
AuraEnt,2025-Q4,AuraEnt_Digital,NA,Advertiser,advertiser,3155,,58843174.17,58843174.17,18650.77,4224204894.0,0.0185,78266951.0,0.75,13.93
AuraEnt,2026-Q1,AuraEnt_Digital,NA,Advertiser,advertiser,3243,,95387208.7,95387208.7,29413.26,4143666755.0,0.0091,37792300.0,2.52,23.02
AuraEnt,2026-Q2,AuraEnt_Digital,NA,Advertiser,advertiser,3090,,63036310.22,63036310.22,20400.1,3620695590.0,0.0183,66396535.0,0.95,17.41
AuraEnt,2025-Q2,AuraEnt_Digital,EMEA,Consumer_Standard,ad_supported,3674065,65312771.29,3548246.17,68861017.46,18.74,576013988.0,0.0125,7205443.0,0.49,6.16
AuraEnt,2025-Q3,AuraEnt_Digital,EMEA,Consumer_Standard,ad_supported,3755139,64610209.13,8002432.97,72612642.1,19.34,463371915.0,0.0106,4931432.0,1.62,17.27
AuraEnt,2025-Q4,AuraEnt_Digital,EMEA,Consumer_Standard,ad_supported,3650388,64098672.73,10054018.45,74152691.18,20.31,657125389.0,0.0148,9737710.0,1.03,15.3
AuraEnt,2026-Q1,AuraEnt_Digital,EMEA,Consumer_Standard,ad_supported,3624173,64373397.26,2372167.89,66745565.15,18.42,289996075.0,0.0122,3527924.0,0.67,8.18
AuraEnt,2026-Q2,AuraEnt_Digital,EMEA,Consumer_Standard,ad_supported,3768235,67541857.08,9527492.26,77069349.34,20.45,715277197.0,0.0077,5507343.0,1.73,13.32
AuraEnt,2025-Q2,AuraEnt_Digital,EMEA,Consumer_Premium,subscription,5011549,205673970.96,,205673970.96,41.04,,,,,
AuraEnt,2025-Q3,AuraEnt_Digital,EMEA,Consumer_Premium,subscription,5135177,210747664.08,,210747664.08,41.04,,,,,
AuraEnt,2025-Q4,AuraEnt_Digital,EMEA,Consumer_Premium,subscription,5011112,205656036.48,,205656036.48,41.04,,,,,
AuraEnt,2026-Q1,AuraEnt_Digital,EMEA,Consumer_Premium,subscription,4851867,199120621.68,,199120621.68,41.04,,,,,
AuraEnt,2026-Q2,AuraEnt_Digital,EMEA,Consumer_Premium,subscription,5214505,213743831.82,,213743831.82,40.99,,,,,
AuraEnt,2025-Q2,AuraEnt_Digital,EMEA,Enterprise_SMB,subscription,69764,56549640.42,,56549640.42,810.58,,,,,
AuraEnt,2025-Q3,AuraEnt_Digital,EMEA,Enterprise_SMB,subscription,65775,52470794.08,,52470794.08,797.73,,,,,
AuraEnt,2025-Q4,AuraEnt_Digital,EMEA,Enterprise_SMB,subscription,63973,50083964.8,,50083964.8,782.89,,,,,
AuraEnt,2026-Q1,AuraEnt_Digital,EMEA,Enterprise_SMB,subscription,66213,54810909.82,,54810909.82,827.8,,,,,
AuraEnt,2026-Q2,AuraEnt_Digital,EMEA,Enterprise_SMB,subscription,65977,53842349.34,,53842349.34,816.08,,,,,
AuraEnt,2025-Q2,AuraEnt_Digital,EMEA,Enterprise_Corp,subscription,15834,170990105.3,,170990105.3,10798.92,,,,,
AuraEnt,2025-Q3,AuraEnt_Digital,EMEA,Enterprise_Corp,subscription,15618,158644532.54,,158644532.54,10157.8,,,,,
AuraEnt,2025-Q4,AuraEnt_Digital,EMEA,Enterprise_Corp,subscription,15154,158065485.61,,158065485.61,10430.61,,,,,
AuraEnt,2026-Q1,AuraEnt_Digital,EMEA,Enterprise_Corp,subscription,15226,162576891.97,,162576891.97,10677.58,,,,,
AuraEnt,2026-Q2,AuraEnt_Digital,EMEA,Enterprise_Corp,subscription,15656,175230681.06,,175230681.06,11192.56,,,,,
AuraEnt,2025-Q2,AuraEnt_Digital,EMEA,Advertiser,advertiser,3488,,53746524.19,53746524.19,15408.98,3004277484.0,0.012,36130626.0,1.49,17.89
AuraEnt,2025-Q3,AuraEnt_Digital,EMEA,Advertiser,advertiser,3413,,30982885.65,30982885.65,9077.9,1690282905.0,0.0122,20598204.0,1.5,18.33
AuraEnt,2025-Q4,AuraEnt_Digital,EMEA,Advertiser,advertiser,3841,,56861655.84,56861655.84,14803.87,2880529678.0,0.006,17283178.0,3.29,19.74
AuraEnt,2026-Q1,AuraEnt_Digital,EMEA,Advertiser,advertiser,3696,,46591997.2,46591997.2,12606.06,3027420221.0,0.0117,35315700.0,1.32,15.39
AuraEnt,2026-Q2,AuraEnt_Digital,EMEA,Advertiser,advertiser,3788,,11405893.78,11405893.78,3011.06,766010328.0,0.0084,6441576.0,1.77,14.89
FruitTech,2025-Q2,FruitTech_Core,NA,Consumer_Standard,ad_supported,1437987,27054853.29,3208598.2,30263451.49,21.05,144596584.0,0.0112,1622348.0,1.98,22.19
FruitTech,2025-Q3,FruitTech_Core,NA,Consumer_Standard,ad_supported,1428673,27500556.97,2622994.71,30123551.68,21.08,135066669.0,0.0067,901443.0,2.91,19.42
FruitTech,2025-Q4,FruitTech_Core,NA,Consumer_Standard,ad_supported,1478364,27512355.32,1936591.26,29448946.58,19.92,85841811.0,0.0085,733152.0,2.64,22.56
FruitTech,2026-Q1,FruitTech_Core,NA,Consumer_Standard,ad_supported,1413957,28236168.37,4577420.02,32813588.39,23.21,180497635.0,0.0071,1275141.0,3.59,25.36
FruitTech,2026-Q2,FruitTech_Core,NA,Consumer_Standard,ad_supported,1394880,26486092.58,4417213.19,30903305.77,22.15,166939274.0,0.0095,1590056.0,2.78,26.46
FruitTech,2025-Q2,FruitTech_Core,NA,Consumer_Premium,subscription,7476373,387974675.93,,387974675.93,51.89,,,,,
FruitTech,2025-Q3,FruitTech_Core,NA,Consumer_Premium,subscription,7490415,405907866.62,,405907866.62,54.19,,,,,
FruitTech,2025-Q4,FruitTech_Core,NA,Consumer_Premium,subscription,7805063,429195533.79,,429195533.79,54.99,,,,,
FruitTech,2026-Q1,FruitTech_Core,NA,Consumer_Premium,subscription,8236782,423400771.53,,423400771.53,51.4,,,,,
FruitTech,2026-Q2,FruitTech_Core,NA,Consumer_Premium,subscription,7657971,392190137.28,,392190137.28,51.21,,,,,
FruitTech,2025-Q2,FruitTech_Core,NA,Enterprise_SMB,subscription,109810,191998249.9,,191998249.9,1748.46,,,,,
FruitTech,2025-Q3,FruitTech_Core,NA,Enterprise_SMB,subscription,113398,197439457.8,,197439457.8,1741.12,,,,,
FruitTech,2025-Q4,FruitTech_Core,NA,Enterprise_SMB,subscription,117274,205749160.11,,205749160.11,1754.43,,,,,
FruitTech,2026-Q1,FruitTech_Core,NA,Enterprise_SMB,subscription,125006,221910250.16,,221910250.16,1775.2,,,,,
FruitTech,2026-Q2,FruitTech_Core,NA,Enterprise_SMB,subscription,114248,198519453.24,,198519453.24,1737.62,,,,,
FruitTech,2025-Q2,FruitTech_Core,NA,Enterprise_Corp,subscription,17851,968545530.95,,968545530.95,54257.21,,,,,
FruitTech,2025-Q3,FruitTech_Core,NA,Enterprise_Corp,subscription,16389,887333244.45,,887333244.45,54142.0,,,,,
FruitTech,2025-Q4,FruitTech_Core,NA,Enterprise_Corp,subscription,16523,922215396.28,,922215396.28,55814.04,,,,,
FruitTech,2026-Q1,FruitTech_Core,NA,Enterprise_Corp,subscription,17667,953807335.46,,953807335.46,53988.08,,,,,
FruitTech,2026-Q2,FruitTech_Core,NA,Enterprise_Corp,subscription,15743,827246020.79,,827246020.79,52546.91,,,,,
FruitTech,2025-Q2,FruitTech_Core,NA,Advertiser,advertiser,1594,,31279379.52,31279379.52,19623.2,917552934.0,0.0152,13952501.0,2.24,34.09
FruitTech,2025-Q3,FruitTech_Core,NA,Advertiser,advertiser,1442,,13603115.81,13603115.81,9433.51,805394660.0,0.0128,10306588.0,1.32,16.89
FruitTech,2025-Q4,FruitTech_Core,NA,Advertiser,advertiser,1513,,11641071.28,11641071.28,7694.03,459395078.0,0.0117,5396107.0,2.16,25.34
FruitTech,2026-Q1,FruitTech_Core,NA,Advertiser,advertiser,1528,,32759887.01,32759887.01,21439.72,1147456638.0,0.0124,14184175.0,2.31,28.55
FruitTech,2026-Q2,FruitTech_Core,NA,Advertiser,advertiser,1428,,29947241.14,29947241.14,20971.46,887062830.0,0.0142,12559722.0,2.38,33.76
FruitTech,2025-Q2,FruitTech_Core,EMEA,Consumer_Standard,ad_supported,4832942,114830701.92,3919448.57,118750150.49,24.57,321003159.0,0.0115,3694916.0,1.06,12.21
FruitTech,2025-Q3,FruitTech_Core,EMEA,Consumer_Standard,ad_supported,5304715,126040028.4,3583862.9,129623891.3,24.44,504059480.0,0.0102,5150235.0,0.7,7.11
FruitTech,2025-Q4,FruitTech_Core,EMEA,Consumer_Standard,ad_supported,5323471,126485670.96,7972217.25,134457888.21,25.26,506816100.0,0.0084,4237526.0,1.88,15.73
FruitTech,2026-Q1,FruitTech_Core,EMEA,Consumer_Standard,ad_supported,5339796,126873552.96,12140235.71,139013788.67,26.03,760666398.0,0.0103,7850561.0,1.55,15.96
FruitTech,2026-Q2,FruitTech_Core,EMEA,Consumer_Standard,ad_supported,5196179,120935810.69,7021440.25,127957250.94,24.63,504776438.0,0.0127,6428825.0,1.09,13.91
FruitTech,2025-Q2,FruitTech_Core,EMEA,Consumer_Premium,subscription,4113427,140460639.16,,140460639.16,34.15,,,,,
